,display_label,sample_id,exp_value,source,label
49,2-Methylbutyroylcarnitine,14-00240,38266778.55038185,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
50,2-Methylbutyroylcarnitine,14-00423,-621990.3621815201,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
51,2-Methylbutyroylcarnitine,14-00193,-56736.771200930234,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
52,2-Methylbutyroylcarnitine,14-00270,2026109.19311499,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
53,2-Methylbutyroylcarnitine,14-00434,-1341163.67582016,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
54,2-Methylbutyroylcarnitine,14-00477,-1434683.74581799,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
55,2-Methylbutyroylcarnitine,14-00495,-265983.42656181986,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
56,2-Methylbutyroylcarnitine,14-00514,4643241.65571229,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
57,2-Methylbutyroylcarnitine,14-00528,-764563.1806584601,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
58,2-Methylbutyroylcarnitine,14-00608,395919.05588469,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
59,2-Methylbutyroylcarnitine,14-00613,980124.0268611698,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
60,2-Methylbutyroylcarnitine,14-00711,-1942966.915151767,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
61,2-Methylbutyroylcarnitine,14-00712,-1010300.50087965,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
62,2-Methylbutyroylcarnitine,15-00043,-1156616.73942187,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
63,2-Methylbutyroylcarnitine,15-00051,1100923.66974622,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
64,2-Methylbutyroylcarnitine,15-00137,-2121896.561883963,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
65,2-Methylbutyroylcarnitine,15-00302,3798334.75293446,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
66,2-Methylbutyroylcarnitine,15-00377,-1431096.7607579501,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
67,2-Methylbutyroylcarnitine,13-00615,756637.27657416,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
68,2-Methylbutyroylcarnitine,18-00190,3388403.6004450503,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
69,2-Methylbutyroylcarnitine,14-00817,-2001775.4495985392,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
70,2-Methylbutyroylcarnitine,15-00276,608331.66623792,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
71,2-Methylbutyroylcarnitine,15-00287,-1567.0320888799615,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
72,2-Methylbutyroylcarnitine,18-00218,-2015458.7828614651,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
73,2-Methylbutyroylcarnitine,15-00482,1146236.8786724801,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
74,2-Methylbutyroylcarnitine,15-00563,2062138.6591658401,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
75,2-Methylbutyroylcarnitine,15-00571,-361229.1993215401,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
76,2-Methylbutyroylcarnitine,15-00578,-2186493.308958186,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
77,2-Methylbutyroylcarnitine,15-00837,-1743176.802152747,metabolomics_HILIC,2-Methylbutyroylcarnitine_met_HILIC
78,3-Hydroxyhexadecanoylcarnitine,12-00032,230304.10528138,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
79,3-Hydroxyhexadecanoylcarnitine,11-00503,4774678.564348877,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
80,3-Hydroxyhexadecanoylcarnitine,12-00069,-130453.49391868606,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
81,3-Hydroxyhexadecanoylcarnitine,13-00468,8329778.370482557,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
82,3-Hydroxyhexadecanoylcarnitine,18-00103,960071.3186740569,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
83,3-Hydroxyhexadecanoylcarnitine,12-00123,-191056.19679548603,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
84,3-Hydroxyhexadecanoylcarnitine,18-00101,770410.366054077,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
85,3-Hydroxyhexadecanoylcarnitine,12-00127,337441.4654435769,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
86,3-Hydroxyhexadecanoylcarnitine,12-00145,-292896.131919733,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
87,3-Hydroxyhexadecanoylcarnitine,12-00154,2607055.9741328172,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
88,3-Hydroxyhexadecanoylcarnitine,12-00196,-123836.424505673,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
89,3-Hydroxyhexadecanoylcarnitine,12-00250,423441.431172317,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
90,3-Hydroxyhexadecanoylcarnitine,12-00268,1186366.462253917,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
91,3-Hydroxyhexadecanoylcarnitine,12-00294,5629499.075799927,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
92,3-Hydroxyhexadecanoylcarnitine,18-00149,-593818.7528004518,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
93,3-Hydroxyhexadecanoylcarnitine,12-00383,1095600.3394233668,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
94,3-Hydroxyhexadecanoylcarnitine,13-00016,-177923.98040230206,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
95,3-Hydroxyhexadecanoylcarnitine,13-00033,-556094.9190080051,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
96,3-Hydroxyhexadecanoylcarnitine,13-00034,8388836.047592897,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
97,3-Hydroxyhexadecanoylcarnitine,13-00047,1035889.5937591569,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
98,3-Hydroxyhexadecanoylcarnitine,13-00059,8510045.711081466,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
99,3-Hydroxyhexadecanoylcarnitine,13-00075,-591821.5292608198,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
100,3-Hydroxyhexadecanoylcarnitine,13-00077,-462592.82251692505,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
101,3-Hydroxyhexadecanoylcarnitine,13-00092,-303785.00811645703,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
102,3-Hydroxyhexadecanoylcarnitine,13-00123,-266078.00661768107,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
103,3-Hydroxyhexadecanoylcarnitine,13-00157,576364.2491100369,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
104,3-Hydroxyhexadecanoylcarnitine,13-00160,-588687.826095153,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
105,3-Hydroxyhexadecanoylcarnitine,13-00186,-554918.6915571771,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
106,3-Hydroxyhexadecanoylcarnitine,13-00195,-348835.2944612391,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
107,3-Hydroxyhexadecanoylcarnitine,13-00262,1623590.5472913869,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
108,3-Hydroxyhexadecanoylcarnitine,13-00331,-374602.26137510705,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
109,3-Hydroxyhexadecanoylcarnitine,13-00393,-248405.02751632006,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
110,3-Hydroxyhexadecanoylcarnitine,13-00149,7763118.1503647575,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
111,3-Hydroxyhexadecanoylcarnitine,13-00147,-354194.03135202505,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
112,3-Hydroxyhexadecanoylcarnitine,13-00450,-651946.7791237242,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
113,3-Hydroxyhexadecanoylcarnitine,13-00245,-515285.168007571,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
114,3-Hydroxyhexadecanoylcarnitine,13-00226,196081.29990623798,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
115,3-Hydroxyhexadecanoylcarnitine,13-00558,1170423.878792577,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
116,3-Hydroxyhexadecanoylcarnitine,18-00203,2145481.847881807,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
117,3-Hydroxyhexadecanoylcarnitine,13-00581,-379922.46723762807,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
118,3-Hydroxyhexadecanoylcarnitine,13-00584,-599426.9447390961,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
119,3-Hydroxyhexadecanoylcarnitine,13-00602,1610605.1986369272,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
120,3-Hydroxyhexadecanoylcarnitine,14-00045,-164066.38039402803,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
121,3-Hydroxyhexadecanoylcarnitine,14-00065,12708438.427972985,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
122,3-Hydroxyhexadecanoylcarnitine,14-00083,-26717.73384958401,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
123,3-Hydroxyhexadecanoylcarnitine,14-00092,1116671.431947447,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
124,3-Hydroxyhexadecanoylcarnitine,14-00126,676686.489891807,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
125,3-Hydroxyhexadecanoylcarnitine,14-00127,178685.890975178,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
126,3-Hydroxyhexadecanoylcarnitine,14-00272,1452480.1085631172,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
127,3-Hydroxyhexadecanoylcarnitine,14-00240,620376.194740147,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
128,3-Hydroxyhexadecanoylcarnitine,14-00423,26717.73384958401,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
129,3-Hydroxyhexadecanoylcarnitine,14-00193,5694890.442194977,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
130,3-Hydroxyhexadecanoylcarnitine,14-00270,4153877.7072101273,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
131,3-Hydroxyhexadecanoylcarnitine,14-00434,-83469.21987979102,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
132,3-Hydroxyhexadecanoylcarnitine,14-00477,41367.81301779696,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
133,3-Hydroxyhexadecanoylcarnitine,14-00495,5385071.5643668575,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
134,3-Hydroxyhexadecanoylcarnitine,14-00514,146540.394516357,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
135,3-Hydroxyhexadecanoylcarnitine,14-00528,-226689.83477850602,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
136,3-Hydroxyhexadecanoylcarnitine,14-00608,-223806.52109104302,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
137,3-Hydroxyhexadecanoylcarnitine,14-00613,2437953.303911897,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
138,3-Hydroxyhexadecanoylcarnitine,14-00711,-508208.94951894705,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
139,3-Hydroxyhexadecanoylcarnitine,14-00712,-305099.94011384307,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
140,3-Hydroxyhexadecanoylcarnitine,15-00043,-475990.866378127,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
141,3-Hydroxyhexadecanoylcarnitine,15-00051,2393619.977853157,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
142,3-Hydroxyhexadecanoylcarnitine,15-00137,235472.61070364492,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
143,3-Hydroxyhexadecanoylcarnitine,15-00302,769739.873722497,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
144,3-Hydroxyhexadecanoylcarnitine,15-00377,901899.2102415169,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
145,3-Hydroxyhexadecanoylcarnitine,13-00615,-230021.59750145505,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
146,3-Hydroxyhexadecanoylcarnitine,18-00190,235191.32521733595,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
147,3-Hydroxyhexadecanoylcarnitine,14-00817,-594555.7463150951,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
148,3-Hydroxyhexadecanoylcarnitine,15-00276,-145808.28197905503,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
149,3-Hydroxyhexadecanoylcarnitine,15-00287,-191718.36317425803,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
150,3-Hydroxyhexadecanoylcarnitine,18-00218,-454497.47457742307,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
151,3-Hydroxyhexadecanoylcarnitine,15-00482,1418824.2533671767,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
152,3-Hydroxyhexadecanoylcarnitine,15-00563,-217409.24749817606,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
153,3-Hydroxyhexadecanoylcarnitine,15-00571,-557143.253202483,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
154,3-Hydroxyhexadecanoylcarnitine,15-00578,-496019.02132611605,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
155,3-Hydroxyhexadecanoylcarnitine,15-00837,437592.83119487704,metabolomics_HILIC,3-Hydroxyhexadecanoylcarnitine_met_HILIC
156,5'-Methylthioadenosine,12-00032,15822785.425265007,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
157,5'-Methylthioadenosine,11-00503,55171206.0753929,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
158,5'-Methylthioadenosine,12-00069,3260171.345266506,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
159,5'-Methylthioadenosine,13-00468,64345354.37018241,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
160,5'-Methylthioadenosine,18-00103,2473883.804909207,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
161,5'-Methylthioadenosine,12-00123,16911546.166500703,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
162,5'-Methylthioadenosine,18-00101,88383825.3818831,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
163,5'-Methylthioadenosine,12-00127,31296590.8768398,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
164,5'-Methylthioadenosine,12-00145,-19341853.045275897,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
165,5'-Methylthioadenosine,12-00154,56233885.4051196,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
166,5'-Methylthioadenosine,12-00196,8114270.966687202,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
167,5'-Methylthioadenosine,12-00250,-1275119.9734999985,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
168,5'-Methylthioadenosine,12-00268,20238137.837917306,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
169,5'-Methylthioadenosine,12-00294,-6849596.389429394,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
170,5'-Methylthioadenosine,18-00149,14994650.680207804,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
171,5'-Methylthioadenosine,12-00383,22892948.200036004,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
172,5'-Methylthioadenosine,13-00016,-23262297.045532793,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
173,5'-Methylthioadenosine,13-00033,-7232526.2991951965,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
174,5'-Methylthioadenosine,13-00034,33018049.482495606,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
175,5'-Methylthioadenosine,13-00047,3106879.406942703,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
176,5'-Methylthioadenosine,13-00059,32137265.180099502,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
177,5'-Methylthioadenosine,13-00075,-33999449.21593475,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
178,5'-Methylthioadenosine,13-00077,25814050.061566807,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
179,5'-Methylthioadenosine,13-00092,-33186823.355281565,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
180,5'-Methylthioadenosine,13-00123,-24408140.827206496,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
181,5'-Methylthioadenosine,13-00157,-20568767.639314793,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
182,5'-Methylthioadenosine,13-00160,-7362218.323259994,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
183,5'-Methylthioadenosine,13-00186,-7802204.3081918955,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
184,5'-Methylthioadenosine,13-00195,2603095.948216006,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
185,5'-Methylthioadenosine,13-00262,10802048.760167606,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
186,5'-Methylthioadenosine,13-00331,-32620682.793702275,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
187,5'-Methylthioadenosine,13-00393,-11065869.984055195,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
188,5'-Methylthioadenosine,13-00149,36138155.6514079,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
189,5'-Methylthioadenosine,13-00147,-10630735.108719796,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
190,5'-Methylthioadenosine,13-00450,-17279149.868470997,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
191,5'-Methylthioadenosine,13-00245,26531105.9173576,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
192,5'-Methylthioadenosine,13-00226,-20734598.685958095,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
193,5'-Methylthioadenosine,13-00558,42474183.217497304,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
194,5'-Methylthioadenosine,18-00203,146706401.41378412,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
195,5'-Methylthioadenosine,13-00581,19102761.1106427,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
196,5'-Methylthioadenosine,13-00584,25960428.643451504,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
197,5'-Methylthioadenosine,13-00602,30967240.540573403,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
198,5'-Methylthioadenosine,14-00045,4167146.6853572056,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
199,5'-Methylthioadenosine,14-00065,70797937.69366011,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
200,5'-Methylthioadenosine,14-00083,-190889.64717939496,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
201,5'-Methylthioadenosine,14-00092,-1118175.1684369966,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
202,5'-Methylthioadenosine,14-00126,-14324134.422492795,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
203,5'-Methylthioadenosine,14-00127,-3002513.6382134967,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
204,5'-Methylthioadenosine,14-00272,12292038.222163908,metabolomics_HILIC,5'-Methylthioadenosine_met_HILIC
